originalFileName,newFileName,label,confidence,imageHeight,imageWidth,xPosition,yPosition,croppedHeight,croppedWidth
B2y3LceJ6G7,B2y3LceJ6G7_cup_0.99.jpg,cup,0.988416135,718,1080,156,193,300,300
B2y4dnGAgic,B2y4dnGAgic_vase_0.98.jpg,vase,0.98443985,1080,1080,124,186,300,300
B2Y7jUYo-FA,B2Y7jUYo-FA_vase_0.94.jpg,vase,0.935165405,1080,1080,226,454,300,300
B2y87b7Fsq1,B2y87b7Fsq1_cup_0.95.jpg,cup,0.951690316,809,1080,392,442,300,300
B2y87b7Fsq1,B2y87b7Fsq1_cup_0.88.jpg,cup,0.882912636,809,1080,745,441,300,300
B2y87b7Fsq1,B2y87b7Fsq1_cup_0.88.jpg,cup,0.882338881,809,1080,95,310,300,300
B2Y9Issh74g,B2Y9Issh74g_vase_0.99.jpg,vase,0.991429746,1146,917,73,305,300,300
B2Y9Issh74g,B2Y9Issh74g_vase_0.99.jpg,vase,0.989392698,1146,917,673,322,300,300
B2Y9Issh74g,B2Y9Issh74g_bowl_0.99.jpg,bowl,0.985026538,1146,917,338,862,300,300
B2Y9Issh74g,B2Y9Issh74g_vase_0.98.jpg,vase,0.97591728,1146,917,192,764,300,300
B2Y9Issh74g,B2Y9Issh74g_vase_0.98.jpg,vase,0.975337744,1146,917,632,796,300,300
B2Y9Issh74g,B2Y9Issh74g_vase_0.98.jpg,vase,0.975126624,1146,917,70,795,300,300
B2Y9Issh74g,B2Y9Issh74g_vase_0.97.jpg,vase,0.967923701,1146,917,745,794,300,300
B2Y9Issh74g,B2Y9Issh74g_vase_0.96.jpg,vase,0.958367884,1146,917,215,393,300,300
B2Y9Issh74g,B2Y9Issh74g_vase_0.81.jpg,vase,0.807040393,1146,917,569,378,300,300
B2YCEsug7qS,B2YCEsug7qS_vase_0.86.jpg,vase,0.860975266,1080,1080,779,273,300,300
B2YDig5AaIt,B2YDig5AaIt_vase_0.99.jpg,vase,0.989153206,1080,1080,576,406,300,300
B2YDig5AaIt,B2YDig5AaIt_vase_0.99.jpg,vase,0.989030421,1080,1080,55,360,300,300
B2YDig5AaIt,B2YDig5AaIt_vase_0.97.jpg,vase,0.970862627,1080,1080,437,399,300,300
B2YdWswFh0w,B2YdWswFh0w_cup_1.00.jpg,cup,0.997432232,1080,1080,52,82,300,300
B2YdWswFh0w,B2YdWswFh0w_cup_1.00.jpg,cup,0.996316493,1080,1080,114,590,300,300
B2YdWswFh0w,B2YdWswFh0w_cup_0.95.jpg,cup,0.948681593,1080,1080,572,666,300,300
B2yFHBkASFK,B2yFHBkASFK_cup_0.99.jpg,cup,0.985065758,544,544,217,242,300,300
B2YF_S1ppm9,B2YF_S1ppm9_vase_0.82.jpg,vase,0.81865871,1350,1080,146,501,300,300
B2yH02LAewz,B2yH02LAewz_vase_0.99.jpg,vase,0.989588559,640,640,135,306,300,300
B2yH02LAewz,B2yH02LAewz_vase_0.90.jpg,vase,0.897054672,640,640,294,341,300,300
B2yiqTkjykX,B2yiqTkjykX_vase_0.84.jpg,vase,0.844999135,906,1080,0,87,300,300
B2ylEMejP8w,B2ylEMejP8w_vase_0.99.jpg,vase,0.990872622,1080,1080,289,511,300,300
B2ylQEAghbF,B2ylQEAghbF_cup_0.99.jpg,cup,0.994370997,814,1080,77,89,300,300
B2YMzdihGcs,B2YMzdihGcs_vase_0.99.jpg,vase,0.993808031,1080,1080,797,598,300,300
B2YMzdihGcs,B2YMzdihGcs_vase_0.96.jpg,vase,0.957953334,1080,1080,280,532,300,300
B2ynFeYgrwz,B2ynFeYgrwz_vase_0.94.jpg,vase,0.935594559,1350,1080,165,496,300,300
B2yoAaWIczL,B2yoAaWIczL_cup_0.92.jpg,cup,0.916872919,1080,1080,0,344,300,300
B2YoP1QIsrH,B2YoP1QIsrH_bowl_0.98.jpg,bowl,0.97635144,1350,1080,0,0,300,300
B2YoP1QIsrH,B2YoP1QIsrH_bowl_0.90.jpg,bowl,0.89653784,1350,1080,188,398,300,300
B2YOQKagY8b,B2YOQKagY8b_cup_0.98.jpg,cup,0.978986025,983,1080,322,456,300,300
B2YOQKagY8b,B2YOQKagY8b_cup_0.97.jpg,cup,0.97110492,983,1080,189,457,300,300
B2YOQKagY8b,B2YOQKagY8b_cup_0.94.jpg,cup,0.936557829,983,1080,444,444,300,300
B2YOQKagY8b,B2YOQKagY8b_vase_0.92.jpg,vase,0.91639179,983,1080,656,459,300,300
B2YOQKagY8b,B2YOQKagY8b_vase_0.88.jpg,vase,0.876909912,983,1080,707,441,300,300
B2YOQKagY8b,B2YOQKagY8b_cup_0.87.jpg,cup,0.872826338,983,1080,0,463,300,300
B2YOQKagY8b,B2YOQKagY8b_bowl_0.84.jpg,bowl,0.841039181,983,1080,306,689,300,300
B2YOQKagY8b,B2YOQKagY8b_vase_0.81.jpg,vase,0.811543226,983,1080,832,476,300,300
B2yOXmfjKat,B2yOXmfjKat_cup_0.99.jpg,cup,0.99054569,717,1080,489,213,300,300
B2yOXmfjKat,B2yOXmfjKat_cup_0.99.jpg,cup,0.985601783,717,1080,133,206,300,300
B2Yp-JUip0d,B2Yp-JUip0d_cup_0.93.jpg,cup,0.927214861,836,1080,77,77,300,300
B2yPrLRAmkV,B2yPrLRAmkV_cup_1.00.jpg,cup,0.998183489,1329,1080,324,592,300,300
B2yPWoNgfre,B2yPWoNgfre_cup_0.95.jpg,cup,0.945159674,1081,1080,234,631,300,300
B2yPWoNgfre,B2yPWoNgfre_cup_0.90.jpg,cup,0.904559791,1081,1080,545,629,300,300
B2yScR_AG-K,B2yScR_AG-K_cup_0.83.jpg,cup,0.833130658,918,1080,130,370,300,300
B2yUn7DnmZW,B2yUn7DnmZW_cup_0.87.jpg,cup,0.870795846,810,1080,313,96,300,300
B2yvDzwh52Q,B2yvDzwh52Q_cup_0.97.jpg,cup,0.972899199,810,1080,507,372,300,300
B2yvDzwh52Q,B2yvDzwh52Q_cup_0.92.jpg,cup,0.924046814,810,1080,32,376,300,300
B2yvDzwh52Q,B2yvDzwh52Q_cup_0.86.jpg,cup,0.860960782,810,1080,274,218,300,300
B2yvDzwh52Q,B2yvDzwh52Q_cup_0.85.jpg,cup,0.845895469,810,1080,716,213,300,300
B2yxf5FAXQu,B2yxf5FAXQu_vase_0.90.jpg,vase,0.897336602,1080,1080,360,548,300,300
B2YxfXkgwj4,B2YxfXkgwj4_cup_0.92.jpg,cup,0.923377931,1257,1080,0,497,300,300
B2YxfXkgwj4,B2YxfXkgwj4_cup_0.82.jpg,cup,0.818941653,1257,1080,371,429,300,300
B2yz3aJlSPs,B2yz3aJlSPs_cup_0.94.jpg,cup,0.938628674,1080,1080,149,305,300,300
B2z0Ii-ChIU,B2z0Ii-ChIU_cup_0.84.jpg,cup,0.838127792,1350,1080,554,742,300,300
B2Z1B_hA5wn,B2Z1B_hA5wn_vase_0.98.jpg,vase,0.984424889,1079,1080,147,135,300,300
B2Z4CCChL9g,B2Z4CCChL9g_bowl_0.84.jpg,bowl,0.837604165,1350,1080,0,413,300,300
B2z4UxAg0BR,B2z4UxAg0BR_vase_0.82.jpg,vase,0.821880639,639,639,137,194,300,300
B2z4UxAg0BR,B2z4UxAg0BR_cup_0.80.jpg,cup,0.803758502,639,639,133,195,300,300
B2Z5obMA5Yy,B2Z5obMA5Yy_cup_0.83.jpg,cup,0.825229526,900,720,324,480,300,300
B2Z9ciaA-P_,B2Z9ciaA-P__vase_0.99.jpg,vase,0.987704039,1212,1080,360,780,300,300
B2Z9ciaA-P_,B2Z9ciaA-P__vase_0.98.jpg,vase,0.97707957,1212,1080,0,581,300,300
B2Z9ciaA-P_,B2Z9ciaA-P__vase_0.91.jpg,vase,0.914529979,1212,1080,682,385,300,300
B2Z9SJng7Vq,B2Z9SJng7Vq_vase_0.89.jpg,vase,0.888261139,1079,1080,142,267,300,300
B2ZBQzWAL4C,B2ZBQzWAL4C_vase_0.99.jpg,vase,0.988619506,1350,1080,461,655,300,300
B2Zcj-cIpZw,B2Zcj-cIpZw_vase_1.00.jpg,vase,0.995395541,1080,1080,230,122,300,300
B2ZdqI8hX4p,B2ZdqI8hX4p_cup_0.99.jpg,cup,0.994545579,1080,1080,736,576,300,300
B2ZdqI8hX4p,B2ZdqI8hX4p_cup_0.98.jpg,cup,0.980634928,1080,1080,144,563,300,300
B2ZdqI8hX4p,B2ZdqI8hX4p_cup_0.98.jpg,cup,0.977863669,1080,1080,457,542,300,300
B2ZdqI8hX4p,B2ZdqI8hX4p_cup_0.97.jpg,cup,0.969086826,1080,1080,623,374,300,300
B2ZdqI8hX4p,B2ZdqI8hX4p_cup_0.97.jpg,cup,0.965043128,1080,1080,472,331,300,300
B2ZdqI8hX4p,B2ZdqI8hX4p_cup_0.90.jpg,cup,0.900309384,1080,1080,195,331,300,300
B2zeSmyAEHf,B2zeSmyAEHf_vase_0.93.jpg,vase,0.932448506,1080,1080,0,193,300,300
B2ZFR4qgr8g,B2ZFR4qgr8g_vase_1.00.jpg,vase,0.998999298,1080,1080,386,564,300,300
B2zg1BLARmr,B2zg1BLARmr_vase_0.97.jpg,vase,0.974448681,1080,1080,511,594,300,300
B2zgdspFP3i,B2zgdspFP3i_cup_0.98.jpg,cup,0.977054417,1080,1080,626,644,300,300
B2zGgCKgbmy,B2zGgCKgbmy_cup_0.93.jpg,cup,0.933705688,1350,1080,321,519,300,300
B2zGj55AatU,B2zGj55AatU_vase_0.98.jpg,vase,0.98148632,1080,1080,141,0,300,300
B2zGj55AatU,B2zGj55AatU_vase_0.96.jpg,vase,0.963424623,1080,1080,577,0,300,300
B2zGQ9pAvRG,B2zGQ9pAvRG_cup_0.88.jpg,cup,0.884752393,1080,1080,572,403,300,300
B2ZGRApBprV,B2ZGRApBprV_vase_0.99.jpg,vase,0.99149245,1080,1080,266,71,300,300
B2zhIX4gR3T,B2zhIX4gR3T_vase_0.97.jpg,vase,0.972293496,1080,1080,131,652,300,300
B2zhIX4gR3T,B2zhIX4gR3T_vase_0.94.jpg,vase,0.942508876,1080,1080,635,73,300,300
B2zhIX4gR3T,B2zhIX4gR3T_vase_0.89.jpg,vase,0.891156673,1080,1080,635,599,300,300
B2ZI0iKnHg1,B2ZI0iKnHg1_vase_0.99.jpg,vase,0.994998574,1324,1080,423,647,300,300
B2ZI4CsnNdd,B2ZI4CsnNdd_cup_0.98.jpg,cup,0.977045834,1335,1080,344,581,300,300
B2ZI4CsnNdd,B2ZI4CsnNdd_cup_0.89.jpg,cup,0.892704248,1335,1080,0,491,300,300
B2zISrCIodS,B2zISrCIodS_cup_0.98.jpg,cup,0.976569712,1080,1080,833,650,300,300
B2zJNdpA1YY,B2zJNdpA1YY_cup_0.96.jpg,cup,0.956622481,1350,1080,287,603,300,300
B2ZKt1CgWD-,B2ZKt1CgWD-_cup_0.94.jpg,cup,0.943902135,1349,1080,0,344,300,300
B2zKzt4oIyR,B2zKzt4oIyR_vase_0.87.jpg,vase,0.870473385,1283,1080,90,155,300,300
B2ZLPwrgu03,B2ZLPwrgu03_vase_0.99.jpg,vase,0.985233545,1080,1080,378,719,300,300
B2ZLPwrgu03,B2ZLPwrgu03_vase_0.98.jpg,vase,0.984153509,1080,1080,601,763,300,300
B2zlYJfA30U,B2zlYJfA30U_cup_0.92.jpg,cup,0.92158097,720,720,172,90,300,300
B2zlYJfA30U,B2zlYJfA30U_cup_0.92.jpg,cup,0.918852508,720,720,381,71,300,300
B2zmKEiHZ8T,B2zmKEiHZ8T_vase_0.83.jpg,vase,0.826294363,877,1080,0,106,300,300
B2ZoHfSHhE4,B2ZoHfSHhE4_cup_0.93.jpg,cup,0.93250519,1080,1080,580,384,300,300
B2zONihgHZr,B2zONihgHZr_cup_0.99.jpg,cup,0.993489802,1080,1080,99,299,300,300
B2zOSWjgcat,B2zOSWjgcat_vase_0.98.jpg,vase,0.983689964,1080,1080,560,115,300,300
B2zOSWjgcat,B2zOSWjgcat_vase_0.98.jpg,vase,0.979356587,1080,1080,100,112,300,300
B2ZpaNcAm3P,B2ZpaNcAm3P_vase_0.95.jpg,vase,0.950031102,1144,1080,179,237,300,300
B2ZSXaLA-23,B2ZSXaLA-23_vase_0.99.jpg,vase,0.990086079,1080,1080,727,546,300,300
B2ZSXaLA-23,B2ZSXaLA-23_vase_0.99.jpg,vase,0.985254109,1080,1080,488,284,300,300
B2ZSXaLA-23,B2ZSXaLA-23_vase_0.97.jpg,vase,0.971778631,1080,1080,0,564,300,300
B2ZSXaLA-23,B2ZSXaLA-23_vase_0.95.jpg,vase,0.952543497,1080,1080,0,165,300,300
B2ZSXaLA-23,B2ZSXaLA-23_vase_0.95.jpg,vase,0.948277652,1080,1080,469,607,300,300
B2ZSXaLA-23,B2ZSXaLA-23_vase_0.90.jpg,vase,0.903263092,1080,1080,246,362,300,300
B2ZSYEkAzcR,B2ZSYEkAzcR_vase_0.99.jpg,vase,0.990086079,1080,1080,727,546,300,300
B2ZSYEkAzcR,B2ZSYEkAzcR_vase_0.99.jpg,vase,0.985254109,1080,1080,488,284,300,300
B2ZSYEkAzcR,B2ZSYEkAzcR_vase_0.97.jpg,vase,0.971778631,1080,1080,0,564,300,300
B2ZSYEkAzcR,B2ZSYEkAzcR_vase_0.95.jpg,vase,0.952543497,1080,1080,0,165,300,300
B2ZSYEkAzcR,B2ZSYEkAzcR_vase_0.95.jpg,vase,0.948277652,1080,1080,469,607,300,300
B2ZSYEkAzcR,B2ZSYEkAzcR_vase_0.90.jpg,vase,0.903263092,1080,1080,246,362,300,300
B2Zue9mI981,B2Zue9mI981_cup_0.87.jpg,cup,0.871119082,1350,1080,253,910,300,300
B2Zue9mI981,B2Zue9mI981_cup_0.85.jpg,cup,0.848328948,1350,1080,239,300,300,300
B2ZulLcInPA,B2ZulLcInPA_vase_0.86.jpg,vase,0.858939767,1080,1080,303,272,300,300
B2zUSuPg81z,B2zUSuPg81z_cup_0.98.jpg,cup,0.980665028,1264,1080,273,298,300,300
B2zUSuPg81z,B2zUSuPg81z_cup_0.96.jpg,cup,0.96385175,1264,1080,0,122,300,300
B2zUSuPg81z,B2zUSuPg81z_cup_0.82.jpg,cup,0.823378563,1264,1080,349,532,300,300
B2zUSuPg81z,B2zUSuPg81z_cup_0.80.jpg,cup,0.803995609,1264,1080,29,0,300,300
B2ZVg2wA4N6,B2ZVg2wA4N6_cup_0.99.jpg,cup,0.988926888,773,1080,43,245,300,300
B2ZwerbgqDI,B2ZwerbgqDI_vase_1.00.jpg,vase,0.995732188,973,973,432,371,300,300
B2ZwerbgqDI,B2ZwerbgqDI_vase_0.98.jpg,vase,0.976200759,973,973,68,302,300,300
B2zysc6gL-H,B2zysc6gL-H_vase_1.00.jpg,vase,0.997671187,1077,1080,542,629,300,300
B2_-ylYA2CH,B2_-ylYA2CH_vase_0.99.jpg,vase,0.993915915,1080,1080,565,626,300,300
B2_-ylYA2CH,B2_-ylYA2CH_vase_0.99.jpg,vase,0.989634931,1080,1080,837,635,300,300
B2_-ylYA2CH,B2_-ylYA2CH_vase_0.98.jpg,vase,0.977678835,1080,1080,292,613,300,300
B2_-ylYA2CH,B2_-ylYA2CH_vase_0.97.jpg,vase,0.972246408,1080,1080,830,72,300,300
B2_-ylYA2CH,B2_-ylYA2CH_cup_0.90.jpg,cup,0.89683187,1080,1080,28,637,300,300
B2_-ylYA2CH,B2_-ylYA2CH_vase_0.88.jpg,vase,0.880389452,1080,1080,565,91,300,300
B2_0jDlAi_3,B2_0jDlAi_3_cup_1.00.jpg,cup,0.998270571,1350,1080,549,483,300,300
B2_1R5vhdPu,B2_1R5vhdPu_vase_0.92.jpg,vase,0.919576585,1080,1080,200,86,300,300
B2_43qAlxd2,B2_43qAlxd2_vase_0.96.jpg,vase,0.956658304,1076,1080,817,898,300,300
B2_43qAlxd2,B2_43qAlxd2_vase_0.90.jpg,vase,0.895194709,1076,1080,815,722,300,300
B2_6pJEAdF_,B2_6pJEAdF__cup_0.99.jpg,cup,0.991267383,1080,1080,319,547,300,300
B2_6S2oAvIN,B2_6S2oAvIN_vase_1.00.jpg,vase,0.996664643,1080,1080,260,304,300,300
B2_7KTog3H-,B2_7KTog3H-_bowl_0.93.jpg,bowl,0.931885004,1080,1080,356,807,300,300
B2_c3kGgH7z,B2_c3kGgH7z_cup_0.99.jpg,cup,0.990991592,1079,1079,479,132,300,300
B2_c3kGgH7z,B2_c3kGgH7z_cup_0.93.jpg,cup,0.930506647,1079,1079,256,384,300,300
B2_GPiZHiWC,B2_GPiZHiWC_cup_0.90.jpg,cup,0.904816747,1044,1044,369,217,300,300
B2_I93xogQ6,B2_I93xogQ6_cup_0.96.jpg,cup,0.958499491,1080,1080,234,463,300,300
B2_iXSGnXy3,B2_iXSGnXy3_vase_0.99.jpg,vase,0.994470537,1239,1080,446,570,300,300
B2_iXSGnXy3,B2_iXSGnXy3_vase_0.99.jpg,vase,0.986427367,1239,1080,0,703,300,300
B2_iXSGnXy3,B2_iXSGnXy3_vase_0.98.jpg,vase,0.980618358,1239,1080,250,748,300,300
B2_iXSGnXy3,B2_iXSGnXy3_vase_0.98.jpg,vase,0.976690531,1239,1080,0,909,300,300
B2_iXSGnXy3,B2_iXSGnXy3_vase_0.97.jpg,vase,0.974984288,1239,1080,768,724,300,300
B2_iXSGnXy3,B2_iXSGnXy3_vase_0.92.jpg,vase,0.916913807,1239,1080,755,877,300,300
B2_iXSGnXy3,B2_iXSGnXy3_vase_0.89.jpg,vase,0.889858127,1239,1080,617,741,300,300
B2_iXSGnXy3,B2_iXSGnXy3_vase_0.88.jpg,vase,0.882959306,1239,1080,895,667,300,300
B2_iXSGnXy3,B2_iXSGnXy3_vase_0.88.jpg,vase,0.879719555,1239,1080,113,996,300,300
B2_iXSGnXy3,B2_iXSGnXy3_vase_0.82.jpg,vase,0.818917274,1239,1080,391,923,300,300
B2_jTQkC4sP,B2_jTQkC4sP_cup_0.95.jpg,cup,0.950160146,1080,1080,707,803,300,300
B2_k7-RiWsX,B2_k7-RiWsX_cup_0.82.jpg,cup,0.823323548,1080,1080,0,769,300,300
B2_LfMaAh8B,B2_LfMaAh8B_cup_0.99.jpg,cup,0.989358902,1080,1080,779,296,300,300
B2_LfMaAh8B,B2_LfMaAh8B_cup_0.98.jpg,cup,0.982220769,1080,1080,444,302,300,300
B2_LfMaAh8B,B2_LfMaAh8B_cup_0.97.jpg,cup,0.972337484,1080,1080,449,820,300,300
B2_LfMaAh8B,B2_LfMaAh8B_cup_0.94.jpg,cup,0.944218874,1080,1080,772,809,300,300
B2_LjhPJdI8,B2_LjhPJdI8_vase_0.97.jpg,vase,0.971604407,1067,1067,500,391,300,300
B2_LjhPJdI8,B2_LjhPJdI8_vase_0.93.jpg,vase,0.927817881,1067,1067,130,311,300,300
B2_NN97guFl,B2_NN97guFl_bowl_0.89.jpg,bowl,0.887658119,720,720,0,365,300,300
B2_NogiAhXd,B2_NogiAhXd_vase_0.90.jpg,vase,0.899267018,1080,1080,269,131,300,300
B2_ouijB7s_,B2_ouijB7s__vase_0.94.jpg,vase,0.94261235,1080,1080,288,0,300,300
B2_OzrtAUG9,B2_OzrtAUG9_vase_0.97.jpg,vase,0.970764041,823,1080,553,242,300,300
B2_UfPygoa_,B2_UfPygoa__cup_0.98.jpg,cup,0.982636809,1080,1080,450,821,300,300
B2_UfPygoa_,B2_UfPygoa__cup_0.98.jpg,cup,0.975960255,1080,1080,779,296,300,300
B2_UfPygoa_,B2_UfPygoa__cup_0.95.jpg,cup,0.95120424,1080,1080,442,301,300,300
B2_UfPygoa_,B2_UfPygoa__cup_0.92.jpg,cup,0.921230733,1080,1080,773,814,300,300
B2_uLy_AIji,B2_uLy_AIji_cup_0.84.jpg,cup,0.839707017,1324,1059,203,657,300,300
B2_Yaicn5Ng,B2_Yaicn5Ng_vase_0.97.jpg,vase,0.965980768,1080,1080,187,344,300,300
B3--5z2gxMX,B3--5z2gxMX_cup_0.90.jpg,cup,0.900487483,828,1080,588,145,300,300
B3-0EXfAdag,B3-0EXfAdag_cup_0.84.jpg,cup,0.837399125,1350,1080,594,532,300,300
B3-0HqEAyxw,B3-0HqEAyxw_vase_0.82.jpg,vase,0.816568196,685,581,0,41,300,300
B3-1vQ8ggmv,B3-1vQ8ggmv_vase_0.86.jpg,vase,0.861567736,1080,1080,268,579,300,300
B3-6NIKg9KX,B3-6NIKg9KX_vase_0.82.jpg,vase,0.815247715,1350,1080,367,599,300,300
B3-8RuTnWjE,B3-8RuTnWjE_vase_0.93.jpg,vase,0.929794908,1349,1080,348,650,300,300
B3-BmBLpFYF,B3-BmBLpFYF_cup_1.00.jpg,cup,0.998034716,800,800,540,358,300,300
B3-BmBLpFYF,B3-BmBLpFYF_cup_0.99.jpg,cup,0.994707525,800,800,294,356,300,300
B3-bTkogfoN,B3-bTkogfoN_cup_0.90.jpg,cup,0.9026739,1080,1080,349,118,300,300
B3-bTkogfoN,B3-bTkogfoN_cup_0.90.jpg,cup,0.900486171,1080,1080,288,615,300,300
B3-CN9eo7i8,B3-CN9eo7i8_cup_0.92.jpg,cup,0.920929372,1080,1080,379,313,300,300
B3-Cq1wgbTj,B3-Cq1wgbTj_cup_0.99.jpg,cup,0.993885934,1080,1080,682,144,300,300
B3-Cq1wgbTj,B3-Cq1wgbTj_cup_0.97.jpg,cup,0.967196941,1080,1080,445,99,300,300
B3-DirJAJzt,B3-DirJAJzt_cup_0.98.jpg,cup,0.98157227,1080,1080,605,456,300,300
B3-DirJAJzt,B3-DirJAJzt_cup_0.97.jpg,cup,0.974912524,1080,1080,271,496,300,300
B3-DirJAJzt,B3-DirJAJzt_cup_0.92.jpg,cup,0.917672694,1080,1080,89,417,300,300
B3-Dt7slUov,B3-Dt7slUov_cup_0.88.jpg,cup,0.879123986,1080,1080,217,226,300,300
B3-E9-EAKVd,B3-E9-EAKVd_vase_0.90.jpg,vase,0.903985679,1080,1080,0,126,300,300
B3-FDlnA0sp,B3-FDlnA0sp_cup_0.92.jpg,cup,0.921789467,810,1080,67,191,300,300
B3-LuuKghT0,B3-LuuKghT0_cup_0.99.jpg,cup,0.988627136,1350,1080,83,620,300,300
B3-mPnRH-SS,B3-mPnRH-SS_cup_0.89.jpg,cup,0.889120221,1080,1080,528,758,300,300
B3-ppD4AjbF,B3-ppD4AjbF_cup_1.00.jpg,cup,0.995601535,1080,1080,584,290,300,300
B3-ppD4AjbF,B3-ppD4AjbF_cup_1.00.jpg,cup,0.995348811,1080,1080,0,282,300,300
B3-qKREB4cE,B3-qKREB4cE_vase_0.99.jpg,vase,0.985331893,1080,1080,0,529,300,300
B3-qKREB4cE,B3-qKREB4cE_vase_0.98.jpg,vase,0.982904732,1080,1080,643,587,300,300
B3-qKREB4cE,B3-qKREB4cE_vase_0.95.jpg,vase,0.945070267,1080,1080,330,563,300,300
B3-qKREB4cE,B3-qKREB4cE_vase_0.94.jpg,vase,0.944592595,1080,1080,732,431,300,300
B3-qKREB4cE,B3-qKREB4cE_vase_0.85.jpg,vase,0.847943664,1080,1080,244,401,300,300
B3-qnzJj1Xd,B3-qnzJj1Xd_vase_0.98.jpg,vase,0.97841078,1080,1080,277,256,300,300
B3-rF76jNhM,B3-rF76jNhM_vase_0.95.jpg,vase,0.951280117,1080,1080,272,282,300,300
B3-rZiuD-4N,B3-rZiuD-4N_cup_0.94.jpg,cup,0.940716386,1080,1080,281,287,300,300
B3-U89uFLKW,B3-U89uFLKW_cup_0.97.jpg,cup,0.972943306,1080,1080,248,587,300,300
B3-U89uFLKW,B3-U89uFLKW_cup_0.94.jpg,cup,0.942652941,1080,1080,343,443,300,300
B3-xB7SAa-z,B3-xB7SAa-z_vase_1.00.jpg,vase,0.997349739,1351,1080,734,563,300,300
B3-xB7SAa-z,B3-xB7SAa-z_vase_0.95.jpg,vase,0.945293069,1351,1080,194,606,300,300
B3-z2Hgg0PG,B3-z2Hgg0PG_vase_0.96.jpg,vase,0.963298738,581,581,101,0,300,300
B305ZhwhS_9,B305ZhwhS_9_cup_0.96.jpg,cup,0.959335923,1080,1080,195,317,300,300
B30bXvwAxHx,B30bXvwAxHx_cup_0.89.jpg,cup,0.88798511,1350,1080,517,446,300,300
B30GLR_AXlS,B30GLR_AXlS_vase_0.87.jpg,vase,0.868170679,1080,1080,411,546,300,300
B30mCCFHGU5,B30mCCFHGU5_cup_0.97.jpg,cup,0.968200862,1350,1080,266,930,300,300
B30mCCFHGU5,B30mCCFHGU5_cup_0.96.jpg,cup,0.960559845,1350,1080,502,932,300,300
B30mCCFHGU5,B30mCCFHGU5_vase_0.90.jpg,vase,0.902336419,1350,1080,35,940,300,300
B30mCCFHGU5,B30mCCFHGU5_vase_0.82.jpg,vase,0.818136871,1350,1080,806,117,300,300
B30oGGFA49K,B30oGGFA49K_vase_0.94.jpg,vase,0.941764891,1080,1080,523,462,300,300
B30oGGFA49K,B30oGGFA49K_cup_0.93.jpg,cup,0.931069493,1080,1080,124,491,300,300
B30vF0wAJXP,B30vF0wAJXP_cup_0.92.jpg,cup,0.921071351,1080,1080,326,354,300,300
B30_3b0nclU,B30_3b0nclU_cup_0.99.jpg,cup,0.992769659,739,739,274,384,300,300
B30_3b0nclU,B30_3b0nclU_cup_0.98.jpg,cup,0.976592243,739,739,471,371,300,300
B30_3b0nclU,B30_3b0nclU_cup_0.94.jpg,cup,0.942472041,739,739,77,471,300,300
B310HCnnhXt,B310HCnnhXt_vase_0.98.jpg,vase,0.978616953,1080,1080,169,343,300,300
B311V7bAclz,B311V7bAclz_vase_0.92.jpg,vase,0.916386843,1080,1080,203,282,300,300
B312o11I9Gm,B312o11I9Gm_vase_0.82.jpg,vase,0.815600753,1080,1080,285,291,300,300
B313cHTAbX-,B313cHTAbX-_cup_0.99.jpg,cup,0.993487477,1080,1080,748,580,300,300
B313cHTAbX-,B313cHTAbX-_cup_0.99.jpg,cup,0.986357212,1080,1080,74,590,300,300
B313cHTAbX-,B313cHTAbX-_cup_0.97.jpg,cup,0.974782825,1080,1080,0,563,300,300
B316E2RhvFa,B316E2RhvFa_vase_0.98.jpg,vase,0.977815747,1080,1080,0,355,300,300
B316E2RhvFa,B316E2RhvFa_vase_0.90.jpg,vase,0.904250562,1080,1080,607,373,300,300
B316E2RhvFa,B316E2RhvFa_vase_0.87.jpg,vase,0.872579813,1080,1080,401,507,300,300
B317jLvALQr,B317jLvALQr_cup_0.91.jpg,cup,0.905247808,406,720,182,0,300,300
B31cgyYgLRW,B31cgyYgLRW_vase_0.87.jpg,vase,0.865063488,1350,1080,321,794,300,300
B31Fc3tgjyu,B31Fc3tgjyu_cup_0.90.jpg,cup,0.896151304,810,1080,133,289,300,300
B31g2trAAhG,B31g2trAAhG_bowl_0.89.jpg,bowl,0.886156261,1078,1080,605,666,300,300
B31gLh1pFrX,B31gLh1pFrX_vase_0.98.jpg,vase,0.975664735,1350,1080,295,644,300,300
B31lj_8hJ79,B31lj_8hJ79_bowl_0.82.jpg,bowl,0.822830856,1080,1080,124,63,300,300
B31maW_g2Q1,B31maW_g2Q1_cup_0.91.jpg,cup,0.911209762,1078,1080,573,199,300,300
B31maW_g2Q1,B31maW_g2Q1_cup_0.84.jpg,cup,0.835373521,1078,1080,265,410,300,300
B31OlmDoxfG,B31OlmDoxfG_cup_0.94.jpg,cup,0.942924023,1350,1080,464,947,300,300
B31OlmDoxfG,B31OlmDoxfG_cup_0.93.jpg,cup,0.93477571,1350,1080,667,578,300,300
B31OlmDoxfG,B31OlmDoxfG_cup_0.92.jpg,cup,0.924130797,1350,1080,564,147,300,300
B31OlmDoxfG,B31OlmDoxfG_cup_0.85.jpg,cup,0.854601622,1350,1080,181,238,300,300
B31oUvFgROH,B31oUvFgROH_vase_0.87.jpg,vase,0.867543697,1080,1080,292,717,300,300
